Thành_Phố,Thành_Phố_Encoded,Quận_Huyện,Quận_Huyện_Encoded,Giá_Cho_Thuê,Log_Giá,Diện_Tích_m2,Log_Diện_Tích,Tổng_Tiện_Ích,Máy_Lạnh,Nóng_Lạnh,Thang_Máy,Tủ_Lạnh,Máy_Giặt,Đầy_Đủ_Nội_Thất,Có_Gác_Lửng,Bảo_Vệ_An_Ninh,Giờ_Tự_Do,Không_Chung_Chủ
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,4.5,1.7047480922384253,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,3.5,1.5040773967762742,24.0,3.2188758248682006,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,2.1,1.1314021114911006,11.0,2.4849066497880004,2,1,0,0,0,0,0,1,0,0,0
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,5.0,1.791759469228055,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.7,1.308332819650179,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.5,1.7047480922384253,30.0,3.4339872044851463,4,0,1,0,0,0,1,0,1,0,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,4.6,1.7227665977411035,15.0,2.772588722239781,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.5,1.7047480922384253,25.0,3.258096538021482,5,1,1,0,0,1,0,0,1,0,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,1.6,0.9555114450274363,10.0,2.3978952727983707,6,1,1,0,0,1,0,0,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.2,1.6486586255873816,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,2.2,1.1631508098056809,17.0,2.8903717578961645,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,5.7,1.9021075263969205,40.0,3.713572066704308,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.3,1.1939224684724346,22.0,3.1354942159291497,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,2.6,1.2809338454620642,18.0,2.9444389791664403,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,6.0,1.9459101490553132,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.3,1.1939224684724346,18.0,2.9444389791664403,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,3.3,1.4586150226995167,35.0,3.58351893845611,2,1,1,0,0,0,0,0,0,0,0
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,1.2,0.7884573603642702,16.0,2.833213344056216,0,0,0,0,0,0,0,0,0,0,0
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,5.5,1.8718021769015913,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,5.2,1.824549292051046,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,6.5,2.0149030205422647,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.3,1.667706820558076,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,5.0,1.791759469228055,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,2.0,1.0986122886681098,15.0,2.772588722239781,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,2.3,1.1939224684724346,11.0,2.4849066497880004,2,1,0,0,0,0,0,1,0,0,0
Hà Nội,3.5568077794117645,Hoài Đức,2.6666666666666665,3.5,1.5040773967762742,22.0,3.1354942159291497,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.6,1.7227665977411035,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,1.3,0.832909122935104,13.0,2.6390573296152584,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,3.0,1.3862943611198906,22.0,3.1354942159291497,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.0,1.6094379124341003,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,5.0,1.791759469228055,40.0,3.713572066704308,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,2.6,1.2809338454620642,14.0,2.70805020110221,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,2.5,1.252762968495368,15.0,2.772588722239781,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,2.2,1.1631508098056809,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,2.7,1.308332819650179,17.0,2.8903717578961645,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.3,1.1939224684724346,16.0,2.833213344056216,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.3,1.1939224684724346,18.0,2.9444389791664403,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,7.0,2.0794415416798357,35.0,3.58351893845611,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.5,1.7047480922384253,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.0,1.3862943611198906,22.0,3.1354942159291497,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,7.0,2.0794415416798357,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.8,1.33500106673234,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.6,1.7227665977411035,28.0,3.367295829986474,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,6.0,1.9459101490553132,40.0,3.713572066704308,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.0,1.6094379124341003,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.2,1.4350845252893227,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,5.3,1.840549633397487,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.2,1.6486586255873816,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.2,1.6486586255873816,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,6.0,1.9459101490553132,35.0,3.58351893845611,1,1,0,0,0,0,0,0,0,0,0
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,6.5,2.0149030205422647,35.0,3.58351893845611,1,0,0,0,0,0,0,0,1,0,0
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.8,1.7578579175523736,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.5,1.7047480922384253,18.0,2.9444389791664403,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,5.2,1.824549292051046,18.0,2.9444389791664403,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,5.5,1.8718021769015913,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,4.9,1.7749523509116738,18.0,2.9444389791664403,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoài Đức,2.6666666666666665,1.8,1.0296194171811583,15.0,2.772588722239781,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,4.6,1.7227665977411035,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,3.0,1.3862943611198906,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,2.5,1.252762968495368,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,2.8,1.33500106673234,30.0,3.4339872044851463,1,0,0,0,0,0,0,1,0,0,0
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,4.0,1.6094379124341003,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.5,1.7047480922384253,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.6,1.5260563034950494,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,3.35,1.4701758451005928,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,2.7,1.308332819650179,28.0,3.367295829986474,0,0,0,0,0,0,0,0,0,0,0
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,3.0,1.3862943611198906,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.0,1.3862943611198906,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,5.8,1.916922612182061,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.0,1.3862943611198906,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,5.2,1.824549292051046,24.0,3.2188758248682006,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.5,1.5040773967762742,22.0,3.1354942159291497,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,5.8,1.916922612182061,50.0,3.9318256327243257,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.5,1.5040773967762742,18.0,2.9444389791664403,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,2.8,1.33500106673234,23.0,3.1780538303479458,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,2.6,1.2809338454620642,15.0,2.772588722239781,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,6.2,1.9740810260220096,28.0,3.367295829986474,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,1.75,1.0116009116784799,16.0,2.833213344056216,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,6.2,1.9740810260220096,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,5.0,1.791759469228055,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.9,1.7749523509116738,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.2,1.6486586255873816,38.0,3.6635616461296463,8,1,1,1,1,1,0,0,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.1,1.62924053973028,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.2,1.1631508098056809,24.0,3.2188758248682006,4,1,1,0,0,0,0,1,1,0,0
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,5.0,1.791759469228055,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.5,1.7047480922384253,35.0,3.58351893845611,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,5.3,1.840549633397487,40.0,3.713572066704308,7,1,1,1,1,1,0,0,0,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,2.8,1.33500106673234,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,3.5,1.5040773967762742,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,4.8,1.7578579175523736,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,5.0,1.791759469228055,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,5.8,1.916922612182061,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,5.0,1.791759469228055,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,4.2,1.6486586255873816,18.0,2.9444389791664403,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,1.5,0.9162907318741551,10.0,2.3978952727983707,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,3.5,1.5040773967762742,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,2.2,1.1631508098056809,18.0,2.9444389791664403,1,0,0,0,0,0,0,0,1,0,0
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,4.2,1.6486586255873816,35.0,3.58351893845611,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.7,1.547562508716013,15.0,2.772588722239781,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.5,1.252762968495368,25.0,3.258096538021482,3,0,0,0,0,0,1,0,1,1,0
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.8,1.5686159179138452,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.4,1.6863989535702288,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.0,1.6094379124341003,17.0,2.8903717578961645,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.7,1.547562508716013,24.0,3.2188758248682006,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,1.8,1.0296194171811583,8.0,2.1972245773362196,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,2.7,1.308332819650179,15.0,2.772588722239781,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.6,1.5260563034950494,32.0,3.4965075614664802,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,1.2,0.7884573603642702,8.0,2.1972245773362196,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,2.8,1.33500106673234,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàn Kiếm,3.266666666666667,2.0,1.0986122886681098,12.0,2.5649493574615367,1,1,0,0,0,0,0,0,0,0,0
Hà Nội,3.5568077794117645,Hoài Đức,2.6666666666666665,2.4,1.2237754316221157,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàn Kiếm,3.266666666666667,3.8,1.5686159179138452,26.0,3.295836866004329,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.2,1.6486586255873816,26.0,3.295836866004329,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,4.1,1.62924053973028,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.5,1.252762968495368,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.5,1.5040773967762742,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,3.8,1.5686159179138452,36.0,3.6109179126442243,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoài Đức,2.6666666666666665,3.2,1.4350845252893227,40.0,3.713572066704308,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,4.5,1.7047480922384253,40.0,3.713572066704308,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.3,1.1939224684724346,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,2.7,1.308332819650179,16.0,2.833213344056216,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoài Đức,2.6666666666666665,2.5,1.252762968495368,28.0,3.367295829986474,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,3.7,1.547562508716013,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,4.5,1.7047480922384253,40.0,3.713572066704308,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,3.5,1.5040773967762742,16.0,2.833213344056216,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Ba Đình,3.9499999999999997,4.0,1.6094379124341003,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,2.5,1.252762968495368,19.0,2.995732273553991,2,1,1,0,0,0,0,0,0,0,0
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.2,1.4350845252893227,16.0,2.833213344056216,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,3.7,1.547562508716013,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,3.7,1.547562508716013,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Trì,3.5349787234042553,3.8,1.5686159179138452,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,3.5,1.5040773967762742,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,3.5,1.5040773967762742,20.0,3.044522437723423,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,1.6,0.9555114450274363,50.0,3.9318256327243257,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.5,1.252762968495368,17.0,2.8903717578961645,2,1,1,0,0,0,0,0,0,0,0
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,4.0,1.6094379124341003,40.0,3.713572066704308,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,4.9,1.7749523509116738,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,4.9,1.7749523509116738,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.7,1.547562508716013,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Đống Đa,3.672463768115942,4.3,1.667706820558076,40.0,3.713572066704308,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.75,1.55814461804655,22.0,3.1354942159291497,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.3,1.667706820558076,26.0,3.295836866004329,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.0,1.6094379124341003,24.0,3.2188758248682006,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,4.0,1.6094379124341003,38.0,3.6635616461296463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.95,1.599387576580599,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,1.5,0.9162907318741551,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.8,1.33500106673234,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,5.9,1.9315214116032138,30.0,3.4339872044851463,5,1,1,1,1,0,1,0,0,0,0
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.55,1.5151272329628591,18.0,2.9444389791664403,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.5,1.5040773967762742,35.0,3.58351893845611,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.3,1.4586150226995167,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Quốc Oai,1.75,2.0,1.0986122886681098,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Cầu Giấy,3.7593284029850746,3.8,1.5686159179138452,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.8,1.7578579175523736,40.0,3.713572066704308,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,4.8,1.7578579175523736,40.0,3.713572066704308,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,2.2,1.1631508098056809,20.0,3.044522437723423,3,1,1,0,0,0,0,0,1,0,0
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,3.0,1.3862943611198906,20.0,3.044522437723423,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.3,1.1939224684724346,25.0,3.258096538021482,2,0,1,0,0,0,0,0,1,0,0
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.0,1.0986122886681098,14.0,2.70805020110221,3,1,1,0,0,0,0,0,1,0,0
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.5,1.5040773967762742,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Nam Từ Liêm,3.6808731343283583,3.0,1.3862943611198906,17.0,2.8903717578961645,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hà Đông,3.740760869565217,5.0,1.791759469228055,25.0,3.258096538021482,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,3.3,1.4586150226995167,18.0,2.9444389791664403,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,6.5,2.0149030205422647,35.0,3.58351893845611,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hai Bà Trưng,3.185593220338983,3.0,1.3862943611198906,25.0,3.258096538021482,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Hoàng Mai,3.1462121212121215,2.0,1.0986122886681098,15.0,2.772588722239781,1,0,0,0,0,0,0,0,1,0,0
Hà Nội,3.5568077794117645,Tây Hồ,3.792452830188679,6.2,1.9740810260220096,35.0,3.58351893845611,9,1,0,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Thanh Xuân,3.7782608695652176,4.0,1.6094379124341003,30.0,3.4339872044851463,10,1,1,1,1,1,1,1,1,1,1
Hà Nội,3.5568077794117645,Bắc Từ Liêm,3.2885245901639344,2.6,1.2809338454620642,30.0,3.4339872044851463,9,1,0,1,1,1,1,1,1,1,1
